source,source_id,country,iso,start_date,end_date,deaths,displaced_or_affected,area_km2,latitude,longitude,cause,damage_usd_thousand,severity,match_group_id,notes,source_record_number,canonical_event_id,review_required,review_flags
DFO,DFO-2463,Russian Federation • Belarus • Latvia • Ukraine,,2004-03-30,2004-05-05,0.0,1220.0,839987.0,,,Rain and snowmelt,,1.0,1523.0,transboundary (4 countries),5022,match:1523.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0164-RUS,Russian Federation,RUS,2004-03-30,2004-04-09,,1220.0,,,,Riverine flood,1797.0,840000.0,1523.0,,5023,match:1523.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2471,Russian Federation,RUS,2004-04-14,2004-05-16,18.0,4800.0,264456.0,,,Rain and snowmelt,,1.0,1523.0,,5037,match:1523.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0172-RUS,Russian Federation,RUS,2004-04-14,2004-05-18,18.0,4800.0,,,,Riverine flood,50000.0,264500.0,1523.0,,5040,match:1523.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2460,Bosnia and Herzegovina • Croatia,,2004-03-23,2004-04-03,0.0,0.0,47165.0,,,Heavy rain,,1.0,1526.0,transboundary (2 countries),5015,match:1526.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0169-BIH,Bosnia and Herzegovina,BIH,2004-03-23,2004-04-03,,3000.0,,,,Riverine flood,,47170.0,1526.0,,5016,match:1526.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0163-BIH,Bosnia and Herzegovina,BIH,2004-04-06,2004-05-02,,275000.0,,,,Riverine flood,,200.0,1526.0,,5026,match:1526.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2469,Bosnia and Herzegovina • Croatia,,2004-04-12,2004-05-02,0.0,1200.0,104997.0,,,Heavy rain,,1.0,1526.0,transboundary (2 countries),5034,match:1526.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2467,Kenya,KEN,2004-04-09,2004-05-11,50.0,15000.0,268299.0,,,Heavy rain,,1.0,1528.0,,5029,match:1528.0,True,multiple_emdat_event_ids
EM-DAT,2004-0152-KEN,Kenya,KEN,2004-04-09,2004-04-12,4.0,2000.0,,,,Flash flood,,8880.0,1528.0,,5030,match:1528.0,True,multiple_emdat_event_ids
EM-DAT,2004-0194-KEN,Kenya,KEN,2004-04-09,2004-05-11,50.0,10000.0,,,,Riverine flood,,268300.0,1528.0,,5031,match:1528.0,True,multiple_emdat_event_ids
EM-DAT,2022-0266-USA,United States of America,USA,2022-04-01,2022-05-05,,,,,,Flood (General),,,153.0,,10812,match:153.0,True,incompatible_date_intervals
DFO,DFO-5217,United States of America,USA,2022-05-07,2022-05-07,0.0,75.0,64.0,,,Ice jam/break-up,,1.0,153.0,,10840,match:153.0,True,incompatible_date_intervals
DFO,DFO-2417,Australia,AUS,2004-01-14,2004-02-25,0.0,3400.0,1231896.0,,,Monsoonal rain,,2.0,1534.0,,4956,match:1534.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2004-0091-AUS,Australia,AUS,2004-01-14,2004-02-25,,3400.0,,,,Riverine flood,32000.0,1232000.0,1534.0,,4958,match:1534.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2424,Australia,AUS,2004-01-29,2004-02-05,0.0,0.0,17758.0,,,Heavy rain,,2.0,1534.0,,4969,match:1534.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2436,Australia,AUS,2004-02-13,2004-02-17,0.0,0.0,32951.0,,,Heavy rain,,1.0,1534.0,,4983,match:1534.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2441,Australia,AUS,2004-02-18,2004-03-10,0.0,0.0,338694.0,,,Heavy rain,,1.0,1534.0,,4987,match:1534.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2442,Australia,AUS,2004-02-20,2004-03-07,0.0,0.0,42115.0,,,Heavy rain,,1.0,1534.0,,4989,match:1534.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2444,Australia,AUS,2004-03-01,2004-03-09,0.0,0.0,111021.0,,,Tropical cyclone,,2.0,1534.0,,4992,match:1534.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2393,Brazil,BRA,2003-11-29,2003-11-30,7.0,2000.0,3338.0,,,Heavy rain,,1.0,1535.0,,4910,match:1535.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0579-BRA,Brazil,BRA,2003-11-29,2003-11-29,7.0,2000.0,,,,Riverine flood,,,1535.0,,4912,match:1535.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0673-BRA,Brazil,BRA,2003-12-01,2004-02-19,161.0,175470.0,,,,Riverine flood,303000.0,,1535.0,,4921,match:1535.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2418,Brazil,BRA,2004-01-10,2004-03-08,161.0,230000.0,2018522.0,,,Heavy rain,,1.0,1535.0,,4954,match:1535.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2440,Brazil,BRA,2004-02-11,2004-05-05,0.0,0.0,139113.0,,,Heavy rain,,1.0,1535.0,,4980,match:1535.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2443,Bolivia (Plurinational State of) • Brazil,,2004-02-23,2004-04-01,0.0,0.0,209387.0,,,Heavy rain,,1.0,1535.0,transboundary (2 countries),4991,match:1535.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2437,Indonesia,IDN,2004-02-17,2004-02-25,0.0,4000.0,3686.0,,,Heavy rain,,1.0,1536.0,,4985,match:1536.0,True,multiple_dfo_event_ids
DFO,DFO-2438,Indonesia,IDN,2004-02-18,2004-02-23,5.0,13000.0,285.0,,,Heavy rain,,1.0,1536.0,,4986,match:1536.0,True,multiple_dfo_event_ids
EM-DAT,2004-0098-IDN,Indonesia,IDN,2004-02-18,2004-02-23,5.0,13000.0,,,,Riverine flood,60000.0,280.0,1536.0,,4988,match:1536.0,True,multiple_dfo_event_ids
DFO,DFO-2439,Indonesia,IDN,2004-02-22,2004-02-25,1.0,3000.0,1084.0,,,Heavy rain,,1.0,1536.0,,4990,match:1536.0,True,multiple_dfo_event_ids
DFO,DFO-2425,Angola • Namibia,,2004-01-27,2004-03-01,0.0,0.0,75083.0,,,Heavy rain,,1.0,1539.0,transboundary (2 countries),4967,match:1539.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0019-AGO,Angola,AGO,2004-01-27,2004-03-01,27.0,331700.0,,,,Riverine flood,,,1539.0,,4968,match:1539.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2430,Namibia • Zambia,,2004-02-01,2004-06-02,10.0,40000.0,615606.0,,,Heavy rain,,2.0,1539.0,transboundary (2 countries),4971,match:1539.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0159-AGO,Angola,AGO,2004-02-01,2004-06-02,,,,,,Riverine flood,,,1539.0,,4972,match:1539.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0159-NAM,Namibia,NAM,2004-02-01,2004-06-02,,20000.0,,,,Riverine flood,,,1539.0,,4974,match:1539.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0159-ZMB,Zambia,ZMB,2004-02-01,2004-06-02,2.0,196398.0,,,,Riverine flood,,,1539.0,,4975,match:1539.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2004-0149-NAM,Namibia,NAM,2004-03-01,2004-03-01,,5000.0,,,,Riverine flood,,,1539.0,,4993,match:1539.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2409,Bolivia (Plurinational State of),BOL,2003-12-22,2003-12-26,35.0,0.0,8232.0,,,Heavy rain,,1.0,1542.0,,4941,match:1542.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2003-0621-BOL,Bolivia (Plurinational State of),BOL,2003-12-22,2004-01-22,69.0,45004.0,,,,Riverine flood,1000.0,8230.0,1542.0,,4942,match:1542.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2416,Bolivia (Plurinational State of),BOL,2004-01-10,2004-01-11,0.0,40000.0,3573.0,,,Heavy rain,,1.0,1542.0,,4953,match:1542.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2003-0604-MYS,Malaysia,MYS,2003-11-29,2003-12-02,5.0,3000.0,,,,Flash flood,,,1545.0,,4913,match:1545.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2401,Malaysia,MYS,2003-11-30,2003-12-18,5.0,3000.0,22660.0,,,Heavy rain,,1.0,1545.0,,4915,match:1545.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2406,Malaysia,MYS,2003-12-17,2004-01-10,0.0,2000.0,21651.0,,,Heavy rain,,1.0,1545.0,,4935,match:1545.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0655-MYS,Malaysia,MYS,2003-12-17,2004-01-05,,2000.0,,,,Riverine flood,,21720.0,1545.0,,4936,match:1545.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2389,Indonesia,IDN,2003-11-22,2003-11-24,3.0,12000.0,703.0,,,Heavy rain,,1.0,1548.0,,4904,match:1548.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2397,Indonesia,IDN,2003-11-30,2003-12-06,0.0,4000.0,3602.0,,,Heavy rain,,1.0,1548.0,,4914,match:1548.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0593-IDN,Indonesia,IDN,2003-11-30,2003-12-06,8.0,25000.0,,,,Riverine flood,,1500.0,1548.0,,4917,match:1548.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2399,Indonesia,IDN,2003-12-05,2003-12-10,0.0,1000.0,540.0,,,Heavy rain,,1.0,1548.0,,4925,match:1548.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2403,Indonesia,IDN,2003-12-10,2004-01-23,148.0,350000.0,82420.0,,,Heavy rain,,2.0,1548.0,,4928,match:1548.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0776-IDN,Indonesia,IDN,2003-12-10,2004-01-05,148.0,350000.0,,,,Riverine flood,,79400.0,1548.0,,4929,match:1548.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5209,Brazil,BRA,2022-04-26,2022-04-26,0.0,880.0,2200.0,,,Heavy rain,,1.0,155.0,,10828,match:155.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5216,Brazil,BRA,2022-05-02,2022-05-05,3.0,7500.0,67000.0,,,Heavy rain,,1.5,155.0,,10837,match:155.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2022-0265-BRA,Brazil,BRA,2022-05-03,2022-05-05,3.0,44000.0,,,,Flood (General),93000.0,,155.0,,10839,match:155.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2003-0578-COL,Colombia,COL,2003-08-01,2003-12-01,42.0,35752.0,,,,Riverine flood,,,1551.0,,4779,match:1551.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2373,Colombia,COL,2003-10-29,2003-11-04,16.0,0.0,171071.0,,,Heavy rain,,1.0,1551.0,,4881,match:1551.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2394,Colombia,COL,2003-11-29,2003-12-01,4.0,0.0,5584.0,,,Heavy rain,,1.0,1551.0,,4911,match:1551.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2382,United States of America,USA,2003-11-12,2003-11-13,18.0,0.0,255.0,,,Torrential rain,,1.0,1553.0,,4896,match:1553.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2003-0663-USA,United States of America,USA,2003-11-12,2003-11-13,18.0,,,,,Flash flood,,250.0,1553.0,,4898,match:1553.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2388,United States of America,USA,2003-11-19,2003-11-22,9.0,250.0,213998.0,,,Heavy rain,,2.0,1553.0,,4903,match:1553.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2366,United States of America • Mexico,,2003-10-12,2003-10-24,0.0,50.0,62961.0,,,Heavy rain,,2.0,1560.0,transboundary (2 countries),4868,match:1560.0,True,multiple_dfo_event_ids
DFO,DFO-2369,Canada • United States of America,,2003-10-17,2003-10-26,4.0,4000.0,70921.0,,,Heavy rain,,2.0,1560.0,transboundary (2 countries),4874,match:1560.0,True,multiple_dfo_event_ids
EM-DAT,2003-0511-CAN,Canada,CAN,2003-10-17,2003-10-26,2.0,800.0,,,,Riverine flood,15000.0,,1560.0,,4876,match:1560.0,True,multiple_dfo_event_ids
EM-DAT,2003-0511-USA,United States of America,USA,2003-10-17,2003-10-26,,,,,,Riverine flood,,,1560.0,,4877,match:1560.0,True,multiple_dfo_event_ids
DFO,DFO-2347,Thailand,THA,2003-09-12,2003-10-12,7.0,10000.0,314896.0,,,Monsoonal rain,,1.0,1561.0,,4843,match:1561.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0774-THA,Thailand,THA,2003-10-03,2003-10-25,,,,,,Riverine flood,,,1561.0,,4866,match:1561.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0561-THA,Thailand,THA,2003-10-15,2003-10-15,3.0,3000.0,,,,Riverine flood,25000.0,,1561.0,,4873,match:1561.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2370,Thailand,THA,2003-10-17,2003-11-04,3.0,3000.0,11463.0,,,Monsoonal rain,,2.0,1561.0,,4875,match:1561.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2311,Nigeria,NGA,2003-08-05,2003-10-12,7.0,10000.0,138853.0,,,Heavy rain,,1.0,1565.0,,4788,match:1565.0,True,multiple_dfo_event_ids
DFO,DFO-2314,Nigeria,NGA,2003-08-05,2003-10-12,7.0,10000.0,19629.0,,,Heavy rain,,1.0,1565.0,,4789,match:1565.0,True,multiple_dfo_event_ids
DFO,DFO-2345,Nigeria,NGA,2003-09-05,2003-10-28,16.0,210000.0,134916.0,,,Heavy rain,,1.0,1565.0,,4835,match:1565.0,True,multiple_dfo_event_ids
EM-DAT,2003-0455-NGA,Nigeria,NGA,2003-09-05,2003-10-28,16.0,210000.0,,,,Riverine flood,2570.0,134900.0,1565.0,,4836,match:1565.0,True,multiple_dfo_event_ids
DFO,DFO-2361,Nigeria,NGA,2003-09-22,2003-10-10,28.0,1000.0,137750.0,,,Heavy rain,,1.0,1565.0,,4858,match:1565.0,True,multiple_dfo_event_ids
DFO,DFO-2261,China,CHN,2003-06-23,2003-07-28,430.0,1500000.0,1540349.0,,,Heavy rain,,1.0,1566.0,,4717,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0315-CHN,China,CHN,2003-06-23,2003-07-28,430.0,150146000.0,,,,Riverine flood,7890000.0,1287000.0,1566.0,,4719,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2269,China,CHN,2003-07-01,2003-08-07,18.0,1600000.0,126534.0,,,Heavy rain,,2.0,1566.0,,4726,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0331-CHN,China,CHN,2003-07-01,2003-08-07,30.0,1200000.0,,,,Riverine flood,4830000.0,108400.0,1566.0,,4728,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2278,China,CHN,2003-07-12,2003-07-15,1.0,0.0,103778.0,,,Heavy rain,,1.0,1566.0,,4740,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2291,China,CHN,2003-07-23,2003-07-25,14.0,30000.0,50628.0,,,Tropical cyclone,,1.0,1566.0,,4762,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2296,China,CHN,2003-07-27,2003-10-10,0.0,1000.0,215591.0,,,Heavy rain,,1.0,1566.0,,4766,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2301,China,CHN,2003-07-30,2003-08-01,2.0,0.0,9891.0,,,Heavy rain,,1.0,1566.0,,4776,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2321,China,CHN,2003-08-01,2003-08-25,1.0,600.0,323815.0,,,Heavy rain,,1.0,1566.0,,4777,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2332,China,CHN,2003-08-24,2003-11-12,123.0,670000.0,471061.0,,,Heavy rain,,2.0,1566.0,,4815,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0440-CHN,China,CHN,2003-08-24,2003-11-12,123.0,200000.0,,,,Riverine flood,2440000.0,471100.0,1566.0,,4816,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2328,China • Viet Nam,,2003-08-25,2003-08-26,3.0,0.0,27219.0,,,Tropical cyclone,,1.0,1566.0,transboundary (2 countries),4817,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2337,China,CHN,2003-08-26,2003-08-30,17.0,0.0,6155.0,,,Heavy rain,,1.0,1566.0,,4820,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2353,China,CHN,2003-09-20,2003-09-22,13.0,8000.0,2293.0,,,Heavy rain,,1.0,1566.0,,4851,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0724-CHN,China,CHN,2003-09-20,2003-09-22,13.0,8000.0,,,,Riverine flood,9640.0,2290.0,1566.0,,4853,match:1566.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2248,Bangladesh • India,,2003-06-11,2003-10-10,600.0,9500000.0,702362.0,,,Monsoonal rain,,2.0,1568.0,transboundary (2 countries),4697,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0283-BGD,Bangladesh,BGD,2003-06-11,2003-10-10,187.0,50000.0,,,,Riverine flood,,,1568.0,,4698,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0283-IND,India,IND,2003-06-11,2003-10-10,142.0,4550000.0,,,,Riverine flood,,,1568.0,,4699,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2257,Bangladesh,BGD,2003-06-19,2003-07-03,55.0,20000.0,4231.0,,,Monsoonal rain,,1.0,1568.0,,4711,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0303-BGD,Bangladesh,BGD,2003-06-19,2003-07-03,65.0,500000.0,,,,Flash flood,,4230.0,1568.0,,4713,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2260,India,IND,2003-06-20,2003-06-26,4.0,0.0,37685.0,,,Monsoonal rain,,1.0,1568.0,,4714,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2258,India,IND,2003-06-21,2003-06-24,4.0,0.0,767.0,,,Monsoonal rain,,1.0,1568.0,,4715,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2279,Pakistan • India,,2003-07-15,2003-09-01,285.0,900000.0,868201.0,,,Monsoonal rain,,1.0,1568.0,transboundary (2 countries),4743,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0387-IND,India,IND,2003-07-15,2003-09-01,13.0,14500.0,,,,Riverine flood,,,1568.0,,4745,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0387-PAK,Pakistan,PAK,2003-07-15,2003-09-01,,,,,,Riverine flood,,,1568.0,,4746,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0719-IND,India,IND,2003-07-16,2003-07-16,150.0,30.0,,,,Flash flood,,,1568.0,,4747,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0359-PAK,Pakistan,PAK,2003-07-22,2003-08-05,230.0,1266223.0,,,,Riverine flood,,3079.0,1568.0,,4760,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2299,India,IND,2003-07-29,2003-08-02,2.0,14000.0,12777.0,,,Monsoonal rain,,1.0,1568.0,,4770,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2312,India,IND,2003-07-29,2003-08-03,2.0,14000.0,21088.0,,,Monsoonal Rain and Dam Break,,1.5,1568.0,,4773,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0720-IND,India,IND,2003-08-07,2003-08-07,43.0,15.0,,,,Flash flood,,,1568.0,,4792,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2338,India,IND,2003-08-27,2003-10-20,67.0,3000000.0,117884.0,,,Monsoonal rain,,1.0,1568.0,,4824,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0683-IND,India,IND,2003-08-27,2003-10-20,67.0,3000000.0,,,,Riverine flood,169000.0,117900.0,1568.0,,4825,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-2343,Pakistan,PAK,2003-09-05,2003-09-06,30.0,0.0,3519.0,,,Torrential rain,,1.0,1568.0,,4833,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0681-PAK,Pakistan,PAK,2003-09-05,2003-09-09,36.0,20.0,,,,Flash flood,,3519.0,1568.0,,4838,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2003-0775-IND,India,IND,2003-09-10,2003-09-10,37.0,,,,,Riverine flood,,,1568.0,,4842,match:1568.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2022-0266-CAN,Canada,CAN,2022-04-22,2022-04-25,,1000.0,,,,Flood (General),,,157.0,,10824,match:157.0,True,incompatible_date_intervals
DFO,DFO-5213,Canada,CAN,2022-04-28,2022-05-02,0.0,1000.0,2030.0,,,Ice jam/break-up,,1.0,157.0,,10832,match:157.0,True,incompatible_date_intervals
DFO,DFO-2298,Sudan • Eritrea,,2003-07-28,2003-08-21,20.0,325000.0,95753.0,,,Heavy rain,,2.0,1577.0,transboundary (2 countries),4767,match:1577.0,True,multiple_dfo_event_ids
EM-DAT,2003-0368-ERI,Eritrea,ERI,2003-07-28,2003-08-21,,,,,,Riverine flood,,,1577.0,,4768,match:1577.0,True,multiple_dfo_event_ids
EM-DAT,2003-0368-SDN,Sudan,SDN,2003-07-28,2003-08-21,20.0,325056.0,,,,Riverine flood,184000.0,,1577.0,,4769,match:1577.0,True,multiple_dfo_event_ids
DFO,DFO-2307,Sudan,SDN,2003-08-03,2003-08-25,9.0,13000.0,118350.0,,,Heavy rain,,1.0,1577.0,,4782,match:1577.0,True,multiple_dfo_event_ids
EM-DAT,2022-0232-COD,Democratic Republic of the Congo,COD,2022-04-23,2022-04-23,9.0,,,,,Flood (General),,,158.0,,10825,match:158.0,True,incompatible_date_intervals
DFO,DFO-5218,Democratic Republic of the Congo,COD,2022-04-26,2022-05-04,8.0,7500.0,120.0,,,Heavy rain,,1.0,158.0,,10829,match:158.0,True,incompatible_date_intervals
DFO,DFO-2259,United States of America,USA,2003-06-22,2003-06-28,0.0,250.0,18774.0,,,Heavy rain,,1.0,1580.0,,4716,match:1580.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-2273,United States of America,USA,2003-07-05,2003-07-21,3.0,1200.0,150550.0,,,Heavy rain,,2.0,1580.0,,4736,match:1580.0,True,incompatible_date_intervals;multiple_dfo_event_ids
