portid,date,year,month,day,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId,source_observed,chokepoint,day_complete,reporting_lag_elapsed,usable,status,source_id,source_version,source_url,fetched_at,unit,provisional
chokepoint1,2019-02-12,2019,2,12,Suez Canal,16.0,11.0,7.0,3.0,23.0,37.0,60.0,961515.0,557261.0,29631.0,15047.0,1333944.0,1563457.0,2897401.0,43.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-13,2019,2,13,Suez Canal,24.0,4.0,0.0,4.0,11.0,32.0,43.0,1640663.0,333315.0,0.0,20230.0,983393.0,1994210.0,2977604.0,44.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-14,2019,2,14,Suez Canal,12.0,9.0,8.0,1.0,15.0,30.0,45.0,452455.0,351874.0,33298.0,2120.0,613943.0,839749.0,1453693.0,45.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-15,2019,2,15,Suez Canal,17.0,8.0,5.0,0.0,7.0,30.0,37.0,1268842.0,300266.0,16086.0,0.0,373904.0,1585194.0,1959098.0,46.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-16,2019,2,16,Suez Canal,17.0,7.0,4.0,5.0,19.0,33.0,52.0,1120728.0,209918.0,29388.0,15573.0,660190.0,1375608.0,2035799.0,47.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-17,2019,2,17,Suez Canal,21.0,4.0,7.0,1.0,17.0,33.0,50.0,1391568.0,116950.0,24354.0,5328.0,746841.0,1538201.0,2285043.0,48.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-18,2019,2,18,Suez Canal,12.0,9.0,3.0,4.0,17.0,28.0,45.0,605596.0,466052.0,9453.0,19526.0,898098.0,1100628.0,1998726.0,49.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-19,2019,2,19,Suez Canal,16.0,9.0,6.0,2.0,14.0,33.0,47.0,831623.0,431794.0,17297.0,5781.0,561868.0,1286497.0,1848366.0,50.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-20,2019,2,20,Suez Canal,16.0,12.0,2.0,1.0,20.0,31.0,51.0,1220269.0,587971.0,11526.0,0.0,850585.0,1819766.0,2670352.0,51.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-21,2019,2,21,Suez Canal,20.0,7.0,7.0,4.0,11.0,38.0,49.0,1216587.0,585219.0,42574.0,16726.0,782342.0,1861108.0,2643450.0,52.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-22,2019,2,22,Suez Canal,19.0,11.0,4.0,4.0,20.0,38.0,58.0,987961.0,569943.0,29258.0,7361.0,1279196.0,1594525.0,2873721.0,53.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-23,2019,2,23,Suez Canal,21.0,13.0,4.0,6.0,14.0,44.0,58.0,1334848.0,699727.0,51106.0,18957.0,1050150.0,2104639.0,3154790.0,54.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-24,2019,2,24,Suez Canal,16.0,9.0,2.0,4.0,15.0,31.0,46.0,765486.0,478194.0,5446.0,17578.0,1024054.0,1266705.0,2290760.0,55.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-25,2019,2,25,Suez Canal,11.0,17.0,6.0,1.0,14.0,35.0,49.0,781551.0,520837.0,24293.0,3452.0,481337.0,1330135.0,1811473.0,57.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-26,2019,2,26,Suez Canal,21.0,7.0,4.0,3.0,14.0,35.0,49.0,1139887.0,351029.0,34450.0,8206.0,603130.0,1533573.0,2136704.0,58.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-27,2019,2,27,Suez Canal,21.0,2.0,3.0,3.0,11.0,29.0,40.0,1383333.0,22638.0,11260.0,5366.0,735409.0,1422598.0,2158008.0,59.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-02-28,2019,2,28,Suez Canal,14.0,16.0,4.0,3.0,17.0,37.0,54.0,873440.0,630467.0,14264.0,9046.0,555574.0,1527218.0,2082793.0,60.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-01,2019,3,1,Suez Canal,18.0,8.0,5.0,2.0,20.0,33.0,53.0,1019636.0,637326.0,13556.0,17758.0,1037578.0,1688277.0,2725855.0,61.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-02,2019,3,2,Suez Canal,17.0,13.0,5.0,3.0,14.0,38.0,52.0,1195473.0,674692.0,36065.0,27571.0,733565.0,1933803.0,2667368.0,62.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-03,2019,3,3,Suez Canal,22.0,10.0,3.0,3.0,15.0,38.0,53.0,1365695.0,597044.0,1737.0,13832.0,832481.0,1978309.0,2810791.0,63.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-04,2019,3,4,Suez Canal,16.0,7.0,2.0,4.0,21.0,29.0,50.0,660315.0,482510.0,24117.0,8429.0,782340.0,1175372.0,1957712.0,64.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-05,2019,3,5,Suez Canal,15.0,10.0,7.0,0.0,19.0,32.0,51.0,922559.0,385174.0,40899.0,0.0,926245.0,1348633.0,2274878.0,65.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-06,2019,3,6,Suez Canal,12.0,10.0,9.0,2.0,18.0,33.0,51.0,762038.0,605426.0,49483.0,6331.0,918383.0,1423280.0,2341664.0,66.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-07,2019,3,7,Suez Canal,16.0,6.0,7.0,3.0,22.0,32.0,54.0,1054799.0,288857.0,14845.0,24461.0,1343904.0,1382963.0,2726868.0,67.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-08,2019,3,8,Suez Canal,19.0,8.0,1.0,1.0,17.0,29.0,46.0,1290221.0,533453.0,2308.0,0.0,835181.0,1825983.0,2661164.0,68.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-09,2019,3,9,Suez Canal,11.0,15.0,7.0,2.0,26.0,35.0,61.0,470642.0,632112.0,62079.0,3034.0,1366030.0,1167868.0,2533899.0,69.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-10,2019,3,10,Suez Canal,17.0,9.0,5.0,4.0,19.0,35.0,54.0,866145.0,513748.0,18555.0,3066.0,826962.0,1401516.0,2228479.0,70.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-11,2019,3,11,Suez Canal,8.0,13.0,7.0,6.0,23.0,34.0,57.0,414340.0,486258.0,47299.0,18427.0,997426.0,966326.0,1963752.0,71.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-12,2019,3,12,Suez Canal,15.0,11.0,4.0,1.0,20.0,31.0,51.0,927741.0,531797.0,21105.0,4168.0,1169269.0,1484812.0,2654082.0,72.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-13,2019,3,13,Suez Canal,21.0,7.0,1.0,3.0,9.0,32.0,41.0,1568992.0,284551.0,1458.0,12963.0,500065.0,1867966.0,2368032.0,73.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-14,2019,3,14,Suez Canal,11.0,16.0,7.0,3.0,22.0,37.0,59.0,732226.0,624192.0,28238.0,13607.0,1234394.0,1398263.0,2632658.0,74.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-15,2019,3,15,Suez Canal,17.0,8.0,3.0,5.0,17.0,33.0,50.0,1026372.0,371248.0,11245.0,25373.0,691391.0,1434240.0,2125632.0,75.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-16,2019,3,16,Suez Canal,13.0,11.0,7.0,2.0,11.0,33.0,44.0,907953.0,558461.0,41268.0,7282.0,449212.0,1514965.0,1964177.0,76.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-17,2019,3,17,Suez Canal,18.0,4.0,4.0,2.0,14.0,28.0,42.0,983672.0,198385.0,33332.0,8151.0,624030.0,1223542.0,1847572.0,77.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-18,2019,3,18,Suez Canal,17.0,8.0,4.0,1.0,11.0,30.0,41.0,898410.0,354130.0,14040.0,2811.0,435765.0,1269392.0,1705157.0,78.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-19,2019,3,19,Suez Canal,16.0,13.0,11.0,1.0,22.0,41.0,63.0,935164.0,674277.0,50966.0,10202.0,944202.0,1670611.0,2614813.0,79.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-20,2019,3,20,Suez Canal,26.0,1.0,1.0,2.0,17.0,30.0,47.0,1796838.0,28921.0,1115.0,5851.0,1411842.0,1832726.0,3244569.0,80.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-21,2019,3,21,Suez Canal,10.0,15.0,3.0,2.0,12.0,30.0,42.0,631254.0,795918.0,5717.0,0.0,484700.0,1432890.0,1917590.0,81.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-22,2019,3,22,Suez Canal,12.0,12.0,4.0,1.0,17.0,29.0,46.0,725534.0,543497.0,13894.0,2875.0,570107.0,1285802.0,1855909.0,82.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-23,2019,3,23,Suez Canal,19.0,6.0,3.0,2.0,18.0,30.0,48.0,1138010.0,483167.0,9031.0,6501.0,1036671.0,1636711.0,2673383.0,83.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-24,2019,3,24,Suez Canal,12.0,9.0,9.0,2.0,19.0,32.0,51.0,640262.0,435131.0,30214.0,7505.0,844695.0,1113114.0,1957809.0,84.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-25,2019,3,25,Suez Canal,14.0,6.0,5.0,1.0,20.0,26.0,46.0,752816.0,497320.0,29031.0,3456.0,903055.0,1282626.0,2185681.0,85.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-26,2019,3,26,Suez Canal,17.0,9.0,2.0,2.0,16.0,30.0,46.0,1100927.0,563851.0,38863.0,15640.0,879105.0,1719283.0,2598389.0,86.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-27,2019,3,27,Suez Canal,21.0,12.0,2.0,3.0,7.0,38.0,45.0,1307072.0,825749.0,1924.0,11721.0,299312.0,2146467.0,2445779.0,87.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-28,2019,3,28,Suez Canal,14.0,19.0,5.0,7.0,18.0,45.0,63.0,619071.0,804382.0,20012.0,34438.0,729387.0,1477904.0,2207292.0,88.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-29,2019,3,29,Suez Canal,22.0,10.0,5.0,3.0,19.0,40.0,59.0,1658569.0,387574.0,37515.0,9528.0,853104.0,2093188.0,2946292.0,89.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-30,2019,3,30,Suez Canal,21.0,5.0,2.0,3.0,13.0,31.0,44.0,1562116.0,219032.0,27870.0,25728.0,645244.0,1834748.0,2479993.0,90.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-03-31,2019,3,31,Suez Canal,11.0,8.0,2.0,2.0,11.0,23.0,34.0,509189.0,438022.0,19210.0,4148.0,914563.0,970571.0,1885135.0,91.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-04-01,2019,4,1,Suez Canal,18.0,13.0,9.0,3.0,24.0,43.0,67.0,711632.0,674527.0,12198.0,8509.0,1198670.0,1406867.0,2605538.0,92.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-04-02,2019,4,2,Suez Canal,16.0,16.0,5.0,3.0,14.0,40.0,54.0,808707.0,999832.0,21902.0,17646.0,487759.0,1848087.0,2335847.0,93.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-04-03,2019,4,3,Suez Canal,20.0,7.0,2.0,4.0,17.0,33.0,50.0,1388094.0,429706.0,14714.0,19488.0,815591.0,1852004.0,2667596.0,94.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-04-04,2019,4,4,Suez Canal,17.0,12.0,4.0,2.0,19.0,35.0,54.0,863930.0,657927.0,23999.0,6700.0,1177208.0,1552556.0,2729765.0,95.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2019-04-05,2019,4,5,Suez Canal,21.0,15.0,2.0,5.0,19.0,43.0,62.0,1544621.0,937270.0,9376.0,15927.0,1031699.0,2507196.0,3538895.0,96.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
