event_id,kind,catalog_date_td,global_type,element_source,greatest_td,delta_t_seconds,local_geometry_type,local_visible_type,visible,local_maximum_ut1,local_maximum_altitude_deg,local_maximum_azimuth_deg,local_magnitude,local_obscuration,full_local_partial_duration_seconds,visible_partial_duration_seconds,full_local_central_duration_seconds,visible_central_duration_seconds,visible_start_ut1,visible_end_ut1,maximum_at_horizon_flag,location_id,time_scale,prediction_status,full_penumbral_duration_seconds,visible_penumbral_duration_seconds,visible_penumbral_intervals_ut1,full_umbral_duration_seconds,visible_umbral_duration_seconds,visible_umbral_intervals_ut1,full_total_duration_seconds,visible_total_duration_seconds,visible_total_intervals_ut1,maximum_above_model_horizon,penumbral_magnitude,umbral_magnitude
solar-09601,solar,2042-04-20,T,SE2001,2042-04-20T02:17:30.077,86.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09746,lunar,2042-09-29,N,LE2001,2042-09-29T10:45:46.512,86.8,N,none,False,2042-09-29T10:44:19.748,-53.00827436228862,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,14311.800000000001,0,[],,,,,,,False,0.953,-0.003
solar-09602,solar,2042-10-14,A,SE2001,2042-10-14T02:00:41.789,86.8,P,none,False,,,,,,4521.739557605556,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09747,lunar,2043-03-25,T,LE2001,2043-03-25T14:32:03.494,87.2,T,P,True,2043-03-25T14:30:36.316,-17.63594810768791,,,,,,,,2043-03-25T15:55:39.639,2043-03-25T17:30:15.292,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,21555.935999999998,5675.6527968750215,"[[""2043-03-25T15:55:39.639"", ""2043-03-25T17:30:15.292""]]",12877.163999999999,1333.814390625005,"[[""2043-03-25T15:55:39.626"", ""2043-03-25T16:17:53.440""]]",3204.072,0,[],False,2.19,1.114
solar-09603,solar,2043-04-09,T,SE2001,2043-04-09T18:57:49.392,87.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09748,lunar,2043-09-19,T,LE2001,2043-09-19T01:51:49.738,87.6,T,T,True,2043-09-19T01:50:22.188,19.754112937616775,,,,,,,,2043-09-18T23:07:26.820,2043-09-19T03:30:10.912,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,19545.156,15764.09179687498,"[[""2043-09-18T23:07:26.820"", ""2043-09-19T03:30:10.912""]]",12361.644,12168.369140624995,"[[""2043-09-19T00:07:22.536"", ""2043-09-19T03:30:10.905""]]",4304.196,4304.196,"[[""2043-09-19T01:14:31.080"", ""2043-09-19T02:26:15.276""]]",True,2.243,1.256
solar-09604,solar,2043-10-03,A,SE2001,2043-10-03T03:01:48.950,87.6,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
solar-09605,solar,2044-02-28,A,SE2001,2044-02-28T20:24:39.485,87.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09749,lunar,2044-03-13,T,LE2001,2044-03-13T19:38:32.525,88,T,T,True,2044-03-13T19:37:04.532,46.67028532112011,,,,,,,,2044-03-13T16:47:56.276,2044-03-13T22:26:19.196,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,20302.92,20302.92,"[[""2044-03-13T16:47:56.276"", ""2044-03-13T22:26:19.196""]]",12544.560000000001,12544.560000000001,"[[""2044-03-13T17:52:30.776"", ""2044-03-13T21:21:35.336""]]",3984.732,3984.732,"[[""2044-03-13T19:03:50.924"", ""2044-03-13T20:10:15.656""]]",True,2.23,1.203
solar-09606,solar,2044-08-23,T,SE2001,2044-08-23T01:17:01.622,88.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09750,lunar,2044-09-07,T,LE2001,2044-09-07T11:20:44.390,88.4,T,none,False,2044-09-07T11:19:16.012,-54.779504414816046,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,20641.248,0,[],12371.832,0,[],2034.1080000000002,0,[],False,2.086,1.046
solar-09607,solar,2045-02-16,A,SE2001,2045-02-16T23:56:06.547,88.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09751,lunar,2045-03-03,N,LE2001,2045-03-03T07:43:25.766,88.8,N,none,False,2045-03-03T07:41:56.988,-42.58511299569932,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,14636.808,0,[],,,,,,,False,0.962,-0.017
solar-09608,solar,2045-08-12,T,SE2001,2045-08-12T17:42:39.053,89.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09752,lunar,2045-08-27,N,LE2001,2045-08-27T13:54:50.054,89.2,N,none,False,2045-08-27T13:53:20.804,-27.721861735099452,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,14500.439999999999,0,[],,,,,,,False,0.682,-0.392
lunar-09753,lunar,2046-01-22,P,LE2001,2046-01-22T13:02:36.586,89.5,P,none,False,2046-01-22T13:01:07.100,-21.788524625108654,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,15000.66,0,[],3023.1360000000004,0,[],,,,False,1.035,0.053
solar-09609,solar,2046-02-05,A,SE2001,2046-02-05T23:06:26.179,89.5,A,none,False,,,,,,5918.7818216647065,0,146.67248340145315,0,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09754,lunar,2046-07-18,P,LE2001,2046-07-18T01:06:05.155,89.9,P,P,True,2046-07-18T01:04:35.248,17.582019602632265,,,,,,,,2046-07-17T22:35:29.572,2046-07-18T02:50:07.511,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,17888.256,15277.939453124982,"[[""2046-07-17T22:35:29.572"", ""2046-07-18T02:50:07.511""]]",6874.740000000001,6874.740000000001,"[[""2046-07-18T00:07:12.856"", ""2046-07-18T02:01:47.596""]]",,,,True,1.281,0.246
solar-09610,solar,2046-08-02,T,SE2001,2046-08-02T10:21:13.392,89.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09755,lunar,2047-01-12,T,LE2001,2047-01-12T01:26:14.323,90.3,T,T,True,2047-01-12T01:24:44.052,40.34086247093351,,,,,,,,2047-01-11T22:36:04.524,2047-01-12T04:13:17.424,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,20232.9,20232.9,"[[""2047-01-11T22:36:04.524"", ""2047-01-12T04:13:17.424""]]",12532.643999999998,12532.643999999998,"[[""2047-01-11T23:40:19.260"", ""2047-01-12T03:09:11.904""]]",4200.264,4200.264,"[[""2047-01-12T00:49:45.108"", ""2047-01-12T01:59:45.372""]]",True,2.265,1.234
solar-09611,solar,2047-01-26,P,SE2001,2047-01-26T01:33:17.770,90.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
solar-09612,solar,2047-06-23,P,SE2001,2047-06-23T10:52:30.605,90.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09756,lunar,2047-07-07,T,LE2001,2047-07-07T10:35:45.427,90.7,T,none,False,2047-07-07T10:34:14.756,-75.84938972912036,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,20006.928,0,[],13111.236,0,[],6049.476,0,[],False,2.731,1.751
solar-09613,solar,2047-07-22,P,SE2001,2047-07-22T22:36:17.395,90.8,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
solar-09614,solar,2047-12-16,P,SE2001,2047-12-16T23:50:12.221,91.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09757,lunar,2048-01-01,T,LE2001,2048-01-01T06:53:54.730,91.2,T,N,True,2048-01-01T06:52:23.580,-22.942193550903674,,,,,,,,2048-01-01T03:52:38.988,2048-01-01T04:34:50.443,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,21565.512000000002,2531.4550781249905,"[[""2048-01-01T03:52:38.988"", ""2048-01-01T04:34:50.443""]]",12855.671999999999,0,[],3355.956,0,[],False,2.214,1.128
solar-09615,solar,2048-06-11,A,SE2001,2048-06-11T12:58:52.810,91.5,P,P,True,2048-06-11T14:38:15.587,24.30185233433805,283.16398958639286,0.5762374248657876,0.468,8126.305625673289,8126.305625673289,,,2048-06-11T13:25:57.758,2048-06-11T15:41:24.064,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09758,lunar,2048-06-26,P,LE2001,2048-06-26T02:02:28.147,91.6,P,P,True,2048-06-26T02:00:56.504,6.526148973835803,,,,,,,,2048-06-25T23:38:05.192,2048-06-26T02:39:44.010,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,17143.524,10898.818359374989,"[[""2048-06-25T23:38:05.192"", ""2048-06-26T02:39:44.010""]]",9549.648000000001,7103.291015625004,"[[""2048-06-26T00:41:20.708"", ""2048-06-26T02:39:43.999""]]",,,,True,1.583,0.639
solar-09616,solar,2048-12-05,T,SE2001,2048-12-05T15:35:26.736,92,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09759,lunar,2048-12-20,N,LE2001,2048-12-20T06:27:47.952,92,N,N,True,2048-12-20T06:26:15.916,-20.062360682969157,,,,,,,,2048-12-20T04:05:28.084,2048-12-20T04:29:08.953,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,16895.556,1420.869140624996,"[[""2048-12-20T04:05:28.084"", ""2048-12-20T04:29:08.953""]]",,,,,,,False,0.962,-0.144
lunar-09760,lunar,2049-05-17,N,LE2001,2049-05-17T11:26:38.717,92.3,N,none,False,2049-05-17T11:25:06.460,-63.4229809851358,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,13455.720000000001,0,[],,,,,,,False,0.764,-0.209
solar-09617,solar,2049-05-31,A,SE2001,2049-05-31T13:59:58.675,92.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09761,lunar,2049-06-15,N,LE2001,2049-06-15T19:14:11.846,92.4,N,N,True,2049-06-15T19:12:39.468,24.9302002715967,,,,,,,,2049-06-15T18:06:44.328,2049-06-15T20:18:42.636,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,7918.308000000001,7918.308000000001,"[[""2049-06-15T18:06:44.328"", ""2049-06-15T20:18:42.636""]]",,,,,,,True,0.251,-0.699
lunar-09762,lunar,2049-11-09,N,LE2001,2049-11-09T15:52:11.309,92.8,N,N,True,2049-11-09T15:50:38.480,14.456138198449397,,,,,,,,2049-11-09T14:35:59.377,2049-11-09T17:43:36.020,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,13563.684,11256.642984375008,"[[""2049-11-09T14:35:59.377"", ""2049-11-09T17:43:36.020""]]",,,,,,,True,0.681,-0.355
solar-09618,solar,2049-11-25,H,SE2001,2049-11-25T05:33:47.866,92.8,P,P,True,2049-11-25T04:18:47.000,-0.332495219397159,114.47992418901885,0.5071905168419413,0.398,7019.345621006587,2181.8881081317236,,,2049-11-25T04:18:47.000,2049-11-25T04:55:08.888,2,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09763,lunar,2050-05-06,T,LE2001,2050-05-06T22:32:01.565,93.6,T,T,True,2050-05-06T22:30:28.008,38.57320412581304,,,,,,,,2050-05-06T19:40:25.140,2050-05-07T01:20:26.628,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,20401.488,20401.488,"[[""2050-05-06T19:40:25.140"", ""2050-05-07T01:20:26.628""]]",12359.34,12359.34,"[[""2050-05-06T20:47:30.480"", ""2050-05-07T00:13:29.820""]]",2591.4600000000005,2591.4600000000005,"[[""2050-05-06T22:08:53.844"", ""2050-05-06T22:52:05.304""]]",True,2.105,1.077
solar-09619,solar,2050-05-20,H,SE2001,2050-05-20T20:42:50.198,93.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09764,lunar,2050-10-30,T,LE2001,2050-10-30T03:21:46.886,94.6,T,T,True,2050-10-30T03:20:12.272,6.885043100618111,,,,,,,,2050-10-30T00:43:40.304,2050-10-30T03:56:37.286,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,18787.644,11576.982421874995,"[[""2050-10-30T00:43:40.304"", ""2050-10-30T03:56:37.286""]]",11571.192000000001,7971.943359375007,"[[""2050-10-30T01:43:45.344"", ""2050-10-30T03:56:37.287""]]",2069.6040000000003,2069.6040000000003,"[[""2050-10-30T03:02:56.300"", ""2050-10-30T03:37:25.904""]]",True,2.034,1.054
solar-09620,solar,2050-11-14,P,SE2001,2050-11-14T13:30:52.790,94.7,P,P,True,2050-11-14T14:37:33.233,-0.3002298843812949,248.44231292843097,0.2922535052347733,0.178,6179.250842555365,2546.981613783454,,,2050-11-14T13:55:06.252,2050-11-14T14:37:33.233,3,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
solar-09621,solar,2051-04-11,P,SE2001,2051-04-11T02:10:38.640,95.5,P,none,False,,,,,,4731.986131489805,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09765,lunar,2051-04-26,T,LE2001,2051-04-26T02:16:27.782,95.6,T,T,True,2051-04-26T02:14:52.168,8.976993108891092,,,,,,,,2051-04-25T23:12:26.476,2051-04-26T03:02:17.658,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,21887.856,13791.181640624987,"[[""2051-04-25T23:12:26.476"", ""2051-04-26T03:02:17.658""]]",13250.771999999999,9470.244140625004,"[[""2051-04-26T00:24:27.448"", ""2051-04-26T03:02:17.692""]]",4174.668,4174.668,"[[""2051-04-26T01:40:05.392"", ""2051-04-26T02:49:40.060""]]",True,2.277,1.202
solar-09622,solar,2051-10-04,P,SE2001,2051-10-04T21:02:14.525,96.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09766,lunar,2051-10-19,T,LE2001,2051-10-19T19:11:49.632,96.6,T,T,True,2051-10-19T19:10:12.996,51.45776316952445,,,,,,,,2051-10-19T16:33:07.008,2051-10-19T21:47:18.156,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,18851.148,18851.148,"[[""2051-10-19T16:33:07.008"", ""2051-10-19T21:47:18.156""]]",12256.956,12256.956,"[[""2051-10-19T17:28:04.464"", ""2051-10-19T20:52:21.420""]]",5013.792,5013.792,"[[""2051-10-19T18:28:26.136"", ""2051-10-19T19:51:59.928""]]",True,2.371,1.412
solar-09623,solar,2052-03-30,T,SE2001,2052-03-30T18:31:52.810,97.5,P,none,False,,,,,,5107.423112360114,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09767,lunar,2052-04-14,N,LE2001,2052-04-14T02:18:05.760,97.5,N,N,True,2052-04-14T02:16:28.224,11.895167462514005,,,,,,,,2052-04-13T23:58:26.028,2052-04-14T03:17:15.159,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,16560.144,11929.130859374995,"[[""2052-04-13T23:58:26.028"", ""2052-04-14T03:17:15.159""]]",,,,,,,True,0.947,-0.131
solar-09624,solar,2052-09-22,A,SE2001,2052-09-22T23:39:09.706,98.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09768,lunar,2052-10-08,P,LE2001,2052-10-08T10:45:57.485,98.5,P,none,False,2052-10-08T10:44:19.028,-49.31540068669987,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,15396.839999999998,0,[],3796.092,0,[],,,,False,1.064,0.082
lunar-09769,lunar,2053-03-04,N,LE2001,2053-03-04T17:22:09.926,99.4,N,N,True,2053-03-04T17:20:30.512,21.10065776837076,,,,,,,,2053-03-04T15:35:33.444,2053-03-04T19:26:00.704,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,15064.848,13827.260109375004,"[[""2053-03-04T15:35:33.444"", ""2053-03-04T19:26:00.704""]]",,,,,,,True,0.932,-0.081
solar-09625,solar,2053-03-20,A,SE2001,2053-03-20T07:08:19.421,99.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09770,lunar,2053-08-29,N,LE2001,2053-08-29T08:05:50.323,100.4,N,none,False,2053-08-29T08:04:09.916,-58.2696523118864,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,16665.192,0,[],,,,,,,False,1.019,-0.033
solar-09626,solar,2053-09-12,T,SE2001,2053-09-12T09:34:08.890,100.4,P,P,True,2053-09-12T09:03:59.726,61.210169108402745,163.6505047233286,0.8342853523162902,0.798,10510.198363322223,10510.198363322223,,,2053-09-12T07:37:23.581,2053-09-12T10:32:33.779,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09771,lunar,2054-02-22,T,LE2001,2054-02-22T06:51:27.072,101.4,T,none,False,2054-02-22T06:49:45.636,-30.686280736474163,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,18884.663999999997,0,[],12052.764000000001,0,[],4328.352,0,[],False,2.249,1.277
solar-09627,solar,2054-03-09,P,SE2001,2054-03-09T12:33:40.464,101.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
solar-09628,solar,2054-08-03,P,SE2001,2054-08-03T18:04:02.093,102.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09772,lunar,2054-08-18,T,LE2001,2054-08-18T09:26:30.019,102.4,T,none,False,2054-08-18T09:24:47.648,-70.80217965562198,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,22167.107999999997,0,[],13591.548,0,[],4976.928,0,[],False,2.381,1.306
solar-09629,solar,2054-09-02,P,SE2001,2054-09-02T01:09:33.638,102.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
solar-09630,solar,2055-01-27,P,SE2001,2055-01-27T17:54:05.242,103.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09773,lunar,2055-02-11,T,LE2001,2055-02-11T22:46:17.443,103.4,T,T,True,2055-02-11T22:44:34.072,68.48782768848652,,,,,,,,2055-02-11T20:08:07.036,2055-02-12T01:20:58.588,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,18771.552,18771.552,"[[""2055-02-11T20:08:07.036"", ""2055-02-12T01:20:58.588""]]",11905.452,11905.452,"[[""2055-02-11T21:05:21.868"", ""2055-02-12T00:23:47.320""]]",3959.5679999999998,3959.5679999999998,"[[""2055-02-11T22:11:34.756"", ""2055-02-11T23:17:34.324""]]",True,2.197,1.225
solar-09631,solar,2055-07-24,T,SE2001,2055-07-24T09:57:50.256,104.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09774,lunar,2055-08-07,P,LE2001,2055-08-07T10:53:18.125,104.4,P,none,False,2055-08-07T10:51:33.732,-69.10512210475589,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,20779.992,0,[],12202.74,0,[],,,,False,2.007,0.959
solar-09632,solar,2056-01-16,A,SE2001,2056-01-16T22:16:45.120,105.3,P,none,False,,,,,,4890.226491291518,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09775,lunar,2056-02-01,N,LE2001,2056-02-01T12:26:05.827,105.4,N,none,False,2056-02-01T12:24:20.384,-29.235338540827165,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,14834.088000000002,0,[],,,,,,,False,0.906,-0.11
lunar-09776,lunar,2056-06-27,N,LE2001,2056-06-27T10:03:09.072,106.2,N,none,False,2056-06-27T10:01:22.872,-79.47287679305171,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,8996.22,0,[],,,,,,,False,0.314,-0.652
solar-09633,solar,2056-07-12,A,SE2001,2056-07-12T20:21:59.299,106.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09777,lunar,2056-07-26,N,LE2001,2056-07-26T18:43:24.442,106.4,N,N,True,2056-07-26T18:41:38.020,20.78848699605353,,,,,,,,2056-07-26T16:54:19.492,2056-07-26T20:28:46.180,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,12866.688000000002,12866.688000000002,"[[""2056-07-26T16:54:19.492"", ""2056-07-26T20:28:46.180""]]",,,,,,,True,0.643,-0.349
lunar-09778,lunar,2056-12-22,N,LE2001,2056-12-22T01:48:55.728,107.2,N,N,True,2056-12-22T01:47:08.528,33.7484625696383,,,,,,,,2056-12-21T23:38:56.984,2056-12-22T03:55:23.888,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,15386.904,15386.904,"[[""2056-12-21T23:38:56.984"", ""2056-12-22T03:55:23.888""]]",,,,,,,True,0.786,-0.311
solar-09634,solar,2057-01-05,T,SE2001,2057-01-05T09:47:52.109,107.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09779,lunar,2057-06-17,P,LE2001,2057-06-17T02:26:20.054,108.2,P,P,True,2057-06-17T02:24:31.840,1.9179777413410446,,,,,,,,2057-06-16T23:59:14.548,2057-06-17T02:36:47.976,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,17434.043999999998,9453.427734374995,"[[""2057-06-16T23:59:14.548"", ""2057-06-17T02:36:47.976""]]",10158.696,5815.810546875006,"[[""2057-06-17T00:59:52.132"", ""2057-06-17T02:36:47.943""]]",,,,True,1.697,0.755
solar-09635,solar,2057-07-01,A,SE2001,2057-07-01T23:40:15.283,108.3,P,none,False,,,,,,5685.7659805686335,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09780,lunar,2057-12-11,P,LE2001,2057-12-11T00:53:37.968,109.2,P,P,True,2057-12-11T00:51:48.768,44.4914896359602,,,,,,,,2057-12-10T21:52:26.172,2057-12-11T03:51:12.624,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,21526.452,21526.452,"[[""2057-12-10T21:52:26.172"", ""2057-12-11T03:51:12.624""]]",12241.08,12241.08,"[[""2057-12-10T23:09:47.112"", ""2057-12-11T02:33:48.192""]]",,,,True,2.018,0.918
solar-09636,solar,2057-12-26,T,SE2001,2057-12-26T01:14:35.174,109.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
solar-09637,solar,2058-05-22,P,SE2001,2058-05-22T10:39:25.488,110.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09781,lunar,2058-06-06,T,LE2001,2058-06-06T19:15:48.010,110.2,T,T,True,2058-06-06T19:13:57.824,24.54185126854791,,,,,,,,2058-06-06T16:34:37.276,2058-06-06T21:55:44.504,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,19417.139999999996,19267.227890625,"[[""2058-06-06T16:34:37.276"", ""2058-06-06T21:55:44.504""]]",12802.464,12802.464,"[[""2058-06-06T17:27:17.384"", ""2058-06-06T21:00:39.848""]]",5839.128,5839.128,"[[""2058-06-06T18:25:18.728"", ""2058-06-06T20:02:37.856""]]",True,2.621,1.661
solar-09638,solar,2058-06-21,P,SE2001,2058-06-21T00:19:34.608,110.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
solar-09639,solar,2058-11-16,P,SE2001,2058-11-16T03:23:07.325,111.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09782,lunar,2058-11-30,T,LE2001,2058-11-30T03:16:17.875,111.3,T,T,True,2058-11-30T03:14:26.568,13.001588037485911,,,,,,,,2058-11-30T00:18:00.480,2058-11-30T04:24:30.275,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,21179.088,14789.79492187498,"[[""2058-11-30T00:18:00.480"", ""2058-11-30T04:24:30.275""]]",13240.188,10825.048828124996,"[[""2058-11-30T01:24:05.268"", ""2058-11-30T04:24:30.317""]]",5380.812,5380.812,"[[""2058-11-30T02:29:35.316"", ""2058-11-30T03:59:16.128""]]",True,2.48,1.426
solar-09640,solar,2059-05-11,T,SE2001,2059-05-11T19:22:15.600,112.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09783,lunar,2059-05-27,P,LE2001,2059-05-27T07:55:34.637,112.3,P,none,False,2059-05-27T07:53:42.344,-65.88633322716407,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,16903.440000000002,0,[],5830.812,0,[],,,,False,1.195,0.183
solar-09641,solar,2059-11-05,A,SE2001,2059-11-05T09:18:14.602,113.2,P,P,True,2059-11-05T08:10:44.888,39.49086097575967,157.37164279647072,0.7632750616961337,0.685,11506.841951003433,11506.841951003433,,,2059-11-05T06:40:00.092,2059-11-05T09:51:46.934,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,,,,,,,,,,,,
lunar-09784,lunar,2059-11-19,P,LE2001,2059-11-19T13:01:36.019,113.3,P,N,True,2059-11-19T12:59:42.712,-17.428680943709143,,,,,,,,2059-11-19T14:36:20.932,2059-11-19T15:14:57.256,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,future model prediction,16229.556,2316.323578125015,"[[""2059-11-19T14:36:20.932"", ""2059-11-19T15:14:57.256""]]",5954.544000000001,0,[],,,,False,1.204,0.208
